ORF	entrex.id	pval	qval	b	se_b	mean_obs	var_obs	tech_var	sigma_sq	smooth_sigma_sq	final_sigma_sq	gene_id	Name	Link	Annotation	Growth.Rate.Slope	Bootstrapped.p.value.of.slope	R.2	Growth.Rate.Response..1.5SD	ESR	Calibration.gene.	Bootstrapped.p.value.of.R.2	p.value.of.R.2	Growth.Rate.Baseline	Variability	Bootstrapped.p.value.of.variability	Unresponsive.	beta.sig_up.down.	subtelomeric	category
305	YLR449W	4707	0.64055249	0.761668214	-0.003541094	0.007583837	6.60962205	0.034451656	0.001483684	0.024247725	0.008219322	0.024247725	FPR4	FPR4	YLR449W	biological process unknown || peptidyl-prolyl cis-trans isomerase activity || YLR449W || 1084375	3.02	0.0367	0.31	NA	down	NA	0.00057	0.000442	-0.88	0.37	0.228	NA	NA	no	core_ESR_down
306	YDR087C	1608	0.010653197	0.037080812	-0.024890492	0.009746173	5.634284973	0.08874572	0.004303081	0.038193488	0.008011148	0.038193488	RRP1	RRP1	YDR087C	rRNA processing || molecular function unknown || YDR087C || 1084566	3.05	0.0354	0.45	NA	down	NA	0	6.69e-06	-0.82	0.31	0.041	NA	down	no	core_ESR_down
307	YDR300C	924	0.000854453	0.005175731	-0.017311417	0.00519157	6.103921333	0.041953104	0.00257286	0.009485355	0.007916269	0.009485355	PRO1	PRO1	YDR300C	proline biosynthesis || glutamate 5-kinase activity || YDR300C || 1083654	3.06	0.0348	0.28	NA	down	NA	0.00117	0.000834	-1.04	0.4	0.354	NA	down	no	core_ESR_down
308	YMR143W	2054	0.028258653	0.07707374	-0.010249865	0.004672459	8.451197226	0.038582467	0.000229967	0.009418964	0.009537381	0.009537381	RPS16A	RPS16A	YMR143W	protein biosynthesis || structural constituent of ribosome || YMR143W || 1084996	3.06	0.0346	0.48	NA	down	NA	0	2.55e-06	-0.73	0.25	0.0023	NA	NA	no	core_ESR_down
309	YOL040C	5478	0.947798918	0.96831129	-0.000309927	0.004733803	9.444819475	0.020126355	8.31e-05	0.008349299	0.009942358	0.009942358	RPS15	RPS15	YOL040C	protein biosynthesis* || structural constituent of ribosome || YOL040C || 1084564	3.07	0.0338	0.47	NA	down	NA	0	4.11e-06	-0.91	0.27	0.0062	NA	NA	no	core_ESR_down
310	YDR064W	4794	0.676292255	0.789407248	-0.002422265	0.005801443	9.28994173	0.034646067	0.000104423	0.014953244	0.009893466	0.014953244	RPS13	RPS13	YDR064W	protein biosynthesis || structural constituent of ribosome || YDR064W || 1086501	3.08	0.0337	0.64	NA	down	NA	0	3.83e-09	-0.56	0.25	0.0016	NA	NA	no	core_ESR_down
311	YGL097W	1152	0.002562784	0.012459172	-0.013985628	0.004637409	6.813477234	0.035233606	0.001262003	0.00793894	0.008359356	0.008359356	SRM1	SRM1	YGL097W	rRNA-nucleus export* || signal transducer activity || YGL097W || 1083240	3.08	0.0335	0.36	NA	down	NA	0.00017	0.00011	-0.85	0.37	0.216	NA	down	no	core_ESR_down
312	YNL132W	1703	0.013451927	0.044210474	-0.022711262	0.009188983	8.03268002	0.083839816	0.000370527	0.03740587	0.009303785	0.03740587	KRE33	KRE33	YNL132W	biological process unknown || molecular function unknown || YNL132W || 1085924	3.09	0.0329	0.68	NA	down	NA	0	8.02e-10	-0.83	0.27	0.0053	NA	down	no	core_ESR_down
313	YLR129W	1088	0.002005119	0.010314936	-0.024350814	0.007881867	6.967790938	0.063444571	0.001071754	0.026721781	0.008480158	0.026721781	DIP2	DIP2	YLR129W	processing of 20S pre-rRNA || snoRNA binding || YLR129W || 1086241	3.1	0.0326	0.42	NA	down	NA	3e-05	1.79e-05	-0.96	0.31	0.0344	NA	down	no	core_ESR_down
314	YJL122W	1997	0.026058059	0.073033028	-0.025263448	0.011352596	5.668876369	0.10024648	0.003850452	0.053809732	0.007988907	0.053809732	ALB1	YJL122W	YJL122W	biological process unknown || molecular function unknown || YJL122W || 1084064	3.11	0.0323	0.23	NA	down	NA	0.00471	0.00312	-0.84	0.43	0.515	NA	NA	no	core_ESR_down
315	YKR026C	2656	0.080410282	0.169492342	-0.008529683	0.004878815	6.0023077	0.014511966	0.002758253	0.002434846	0.007890881	0.007890881	GCN3	GCN3	YKR026C	translational initiation || translation initiation factor activity* || YKR026C || 1083028	3.12	0.0315	0.3	NA	down	NA	0.00069	0.000487	-0.65	0.39	0.307	NA	NA	no	core_ESR_down
316	YLL011W	1156	0.002590041	0.01254019	-0.02131541	0.007075376	6.273426271	0.051621932	0.002204538	0.020192195	0.007962871	0.020192195	SOF1	SOF1	YLL011W	rRNA modification* || snoRNA binding || YLL011W || 1083315	3.13	0.031	0.38	NA	down	NA	1e-04	5.92e-05	-0.68	0.34	0.0983	NA	down	no	core_ESR_down
317	YAL036C	2022	0.026874002	0.074317445	-0.017973885	0.008120695	6.962403014	0.053385209	0.001034515	0.028468885	0.008475569	0.028468885	RBG1	RBG1	YAL036C	biological process unknown || GTP binding || YAL036C || 1085434	3.14	0.0307	0.39	NA	down	NA	1e-04	5.34e-05	-0.89	0.37	0.202	NA	NA	no	core_ESR_down
318	YPL086C	1319	0.004278876	0.018156838	-0.024348351	0.00852284	6.723985232	0.07216142	0.001297959	0.031199866	0.008302148	0.031199866	ELP3	ELP3	YPL086C	regulation of transcription from RNA polymerase II promoter || RNA polymerase II transcription elongation factor activity* || YPL086C || 1082533	3.14	0.0303	0.67	NA	down	NA	0	1.02e-09	-0.79	0.28	0.0083	NA	down	no	core_ESR_down
319	YGL078C	1435	0.006197362	0.02417187	-0.027749439	0.010138069	7.165156571	0.101736127	0.00086827	0.045114609	0.00865901	0.045114609	DBP3	DBP3	YGL078C	35S primary transcript processing* || ATP-dependent RNA helicase activity || YGL078C || 1083778	3.16	0.0296	0.49	NA	down	NA	0	1.71e-06	-1.01	0.33	0.0818	NA	down	no	core_ESR_down
320	YLR002C	1023	0.001525085	0.008343987	-0.022741522	0.007174282	6.219448598	0.064794037	0.002106288	0.020920983	0.007943309	0.020920983	NOC3	NOC3	YLR002C	rRNA processing* || protein binding* || YLR002C || 1082323	3.16	0.0294	0.78	NA	down	NA	0	1.46e-12	-0.78	0.26	0.0046	NA	down	no	core_ESR_down
321	YOR234C	1655	0.011894971	0.040227283	-0.011646338	0.0046303	7.614677437	0.041711011	0.000556635	0.007940075	0.009035247	0.009035247	RPL33B	RPL33B	YOR234C	protein biosynthesis || structural constituent of ribosome || YOR234C || 1085221	3.16	0.0295	0.46	NA	down	NA	0	5.79e-06	-0.8	0.31	0.0414	NA	down	no	core_ESR_down
322	YHR021C	3718	0.296262834	0.445987919	0.01021559	0.009780541	7.75779948	0.091052561	0.000464661	0.042332146	0.009131045	0.042332146	RPS27B	RPS27B	YHR021C	protein biosynthesis || structural constituent of ribosome || YHR021C || 1082000	3.17	0.0292	0.29	NA	down	NA	0.001	0.000674	-0.46	0.41	0.411	NA	NA	no	core_ESR_down
323	YDR023W	1506	0.007772046	0.028869454	-0.01242355	0.004667322	8.355160956	0.020596792	0.000258898	0.002779902	0.009486985	0.009486985	SES1	SES1	YDR023W	seryl-tRNA aminoacylation || serine-tRNA ligase activity || YDR023W || 1081773	3.18	0.029	0.38	NA	down	NA	1e-04	5.97e-05	-0.86	0.33	0.0693	NA	down	no	core_ESR_down
324	YIL021W	855	0.000615331	0.00402808	-0.016870575	0.004926053	5.927736228	0.01609081	0.002974306	0.001922854	0.007882044	0.007882044	RPB3	RPB3	YIL021W	transcription from RNA polymerase II promoter || DNA-directed RNA polymerase activity || YIL021W || 1085926	3.19	0.0281	0.37	NA	down	NA	0.00014	8.42e-05	-0.77	0.34	0.116	NA	down	no	core_ESR_down
325	YBR025C	3307	0.191317192	0.323798706	-0.006124786	0.004687244	8.632786557	0.012702621	0.000201904	0.003080977	0.009627352	0.009627352	OLA1	YBR025C	YBR025C	biological process unknown || molecular function unknown || YBR025C || 1082407	3.21	0.0276	0.44	NA	down	NA	1e-05	1.02e-05	-0.81	0.33	0.075	NA	NA	no	core_ESR_down
326	YJL208C	2882	0.114291442	0.221960167	-0.008716946	0.005519868	5.547937567	0.030148637	0.004571185	0.009060295	0.008077266	0.009060295	NUC1	NUC1	YJL208C	DNA recombination* || ribonuclease activity* || YJL208C || 1080656	3.22	0.0271	0.42	NA	down	NA	4e-05	2.1e-05	-1.15	0.33	0.0711	NA	NA	no	core_ESR_down
327	YMR308C	1976	0.024976304	0.070745129	-0.010474268	0.004672323	8.403255703	0.019423407	0.000254313	0.006354662	0.009512464	0.009512464	PSE1	PSE1	YMR308C	mRNA-nucleus export || protein carrier activity || YMR308C || 1083275	3.23	0.0268	0.56	NA	down	NA	0	1.38e-07	-0.82	0.27	0.006	NA	NA	TEL	core_ESR_down
328	YPL043W	1337	0.004665426	0.019515987	-0.02940143	0.010391877	6.695920457	0.09897171	0.001431515	0.046882554	0.008284359	0.046882554	NOP4	NOP4	YPL043W	rRNA processing || RNA binding || YPL043W || 1086326	3.24	0.0262	0.44	NA	down	NA	1e-05	9.58e-06	-0.9	0.35	0.142	NA	down	no	core_ESR_down
329	YIL096C	1178	0.002802521	0.013315542	-0.039132751	0.013093976	4.807588	0.199335423	0.011894136	0.064811749	0.010066812	0.064811749	YIL096C	YIL096C	YIL096C	biological process unknown || molecular function unknown || YIL096C || 1082046	3.25	0.0261	0.23	NA	down	NA	0.00486	0.00324	-0.86	0.44	0.565	NA	down	no	core_ESR_down
330	YPL211W	2026	0.027050164	0.074728414	-0.019492195	0.008816834	6.451426329	0.062299943	0.001880091	0.032898415	0.008083893	0.032898415	NIP7	NIP7	YPL211W	rRNA processing* || molecular function unknown || YPL211W || 1083266	3.25	0.0261	0.35	NA	down	NA	0.00027	0.000159	-0.53	0.35	0.123	NA	NA	no	core_ESR_down
331	YBR283C	4041	0.395311441	0.547527378	0.003963861	0.004663231	8.269994456	0.00859254	0.000288122	0.001967321	0.009440682	0.009440682	SSH1	SSH1	YBR283C	cotranslational protein-membrane targeting || protein transporter activity || YBR283C || 1084124	3.27	0.0253	0.68	NA	down	NA	0	4.89e-10	-1.17	0.26	0.0045	NA	NA	no	core_ESR_down
332	YNL182C	2179	0.036444052	0.093679306	-0.021321491	0.010192219	6.385880314	0.092428941	0.001938726	0.044536672	0.008031866	0.044536672	IPI3	IPI3	YNL182C	35S primary transcript processing* || molecular function unknown || YNL182C || 1086794	3.29	0.0245	0.58	NA	down	NA	0	5.63e-08	-0.78	0.31	0.0395	NA	NA	no	core_ESR_down
333	YBR238C	3430	0.219107726	0.357431053	0.011217645	0.009128168	6.81314752	0.042578979	0.001148202	0.036129825	0.008359125	0.036129825	YBR238C	YBR238C	YBR238C	biological process unknown || molecular function unknown || YBR238C || 1081543	3.3	0.0241	0.27	NA	down	NA	0.00155	0.00113	-0.6	0.44	0.545	NA	NA	no	core_ESR_down
334	YJL109C	1241	0.003390965	0.015293496	-0.02546857	0.00869271	8.651473149	0.085352938	0.000208891	0.033597285	0.009636213	0.033597285	UTP10	UTP10	YJL109C	processing of 20S pre-rRNA || snoRNA binding || YJL109C || 1085220	3.3	0.024	0.64	NA	down	NA	0	4.32e-09	-0.7	0.27	0.0061	NA	down	no	core_ESR_down
335	YPR137W	558	4.73e-05	0.000474746	-0.030517845	0.007501131	6.389014897	0.078212187	0.001939525	0.023233713	0.008034205	0.023233713	RRP9	RRP9	YPR137W	rRNA modification* || snoRNA binding || YPR137W || 1083017	3.3	0.0241	0.5	NA	down	NA	0	1.65e-06	-1.21	0.32	0.0603	NA	down	no	core_ESR_down
336	YHL011C	4761	0.66149251	0.777635179	-0.002861467	0.006535217	7.348580477	0.024341167	0.000686453	0.018421126	0.008828398	0.018421126	PRS3	PRS3	YHL011C	histidine biosynthesis* || ribose phosphate diphosphokinase activity || YHL011C || 1084164	3.31	0.0238	0.51	NA	down	NA	0	1.18e-06	-0.51	0.32	0.0465	NA	NA	no	core_ESR_down
337	YDL111C	4615	0.608090785	0.737371037	-0.002959492	0.005771234	6.347241589	0.020240909	0.002024672	0.012876588	0.008004634	0.012876588	RRP42	RRP42	YDL111C	35S primary transcript processing* || 3'-5'-exoribonuclease activity || YDL111C || 1080808	3.32	0.0232	0.44	NA	down	NA	1e-05	1.15e-05	-0.74	0.3	0.022	NA	NA	no	core_ESR_down
338	YMR217W	4743	0.655120072	0.773077598	-0.002731463	0.006115298	9.194438457	0.029201764	0.000109355	0.016621606	0.009860667	0.016621606	GUA1	GUA1	YMR217W	GMP metabolism || GMP synthase (glutamine-hydrolyzing) activity || YMR217W || 1082396	3.32	0.0231	0.55	NA	down	NA	0	2.21e-07	-0.77	0.32	0.0476	NA	NA	no	core_ESR_down
339	YER131W	251	2.78e-07	6.19e-06	-0.023800187	0.004632202	7.852003427	0.065188129	0.000407837	0.007743129	0.009191929	0.009191929	RPS26B	RPS26B	YER131W	protein biosynthesis || structural constituent of ribosome || YER131W || 1081248	3.34	0.0227	0.56	NA	down	NA	0	1.85e-07	-0.83	0.3	0.023	NA	down	no	core_ESR_down
340	YHR013C	779	0.000357093	0.002565658	-0.018524024	0.005188921	5.638534358	0.025852559	0.004037588	0.003743607	0.008008326	0.008008326	ARD1	ARD1	YHR013C	protein amino acid acetylation || peptide alpha-N-acetyltransferase activity || YHR013C || 1084364	3.34	0.0226	0.65	NA	down	NA	0	3.27e-09	-0.67	0.31	0.0346	NA	down	no	core_ESR_down
341	YIR026C	2028	0.027144649	0.074915482	-0.020620262	0.009332837	5.960648361	0.083707114	0.003387396	0.035581039	0.007884337	0.035581039	YVH1	YVH1	YIR026C	sporulation (sensu Fungi)* || protein tyrosine phosphatase activity || YIR026C || 1083014	3.34	0.0227	0.41	NA	down	NA	5e-05	2.52e-05	-0.97	0.36	0.166	NA	NA	TEL	core_ESR_down
342	YDR233C	768	0.000318905	0.002324101	0.018834973	0.005232753	8.252405363	0.043721621	0.000289777	0.011960504	0.009430932	0.011960504	RTN1	RTN1	YDR233C	biological process unknown || molecular function unknown || YDR233C || 1080629	3.37	0.0213	0.33	NA	down	NA	0.00033	0.000232	-1.11	0.4	0.357	NA	up	no	core_ESR_down
343	YDR440W	782	0.000362173	0.002590337	-0.020758164	0.005820782	5.155988752	0.037944195	0.006381735	0.005963399	0.008776489	0.008776489	DOT1	DOT1	YDR440W	chromatin silencing at telomere* || protein-lysine N-methyltransferase activity || YDR440W || 1083453	3.39	0.0206	0.71	NA	down	NA	0	9.58e-11	-0.91	0.28	0.0084	NA	down	no	core_ESR_down
344	YIL127C	1327	0.004391341	0.018521728	-0.032381367	0.011367506	4.727176358	0.09577518	0.01150521	0.04630653	0.010489836	0.04630653	RRT14	YIL127C	YIL127C	biological process unknown || molecular function unknown || YIL127C || 1086232	3.41	0.0201	0.29	NA	down	NA	0.00112	0.000786	-0.84	0.39	0.31	NA	NA	no	core_ESR_down
345	YJL190C	4144	0.4327924	0.584541279	-0.003696672	0.004712605	9.064072491	0.042315682	0.000123264	0.009678321	0.009812647	0.009812647	RPS22A	RPS22A	YJL190C	protein biosynthesis || structural constituent of ribosome || YJL190C || 1082954	3.41	0.0202	0.55	NA	down	NA	0	2.11e-07	-0.7	0.3	0.0221	NA	NA	no	core_ESR_down
346	YHR064C	4096	0.415012947	0.567096549	0.003835124	0.004705075	8.987120013	0.00953468	0.000121635	0.005958853	0.009782549	0.009782549	SSZ1	SSZ1	YHR064C	protein biosynthesis || unfolded protein binding || YHR064C || 1086755	3.42	0.02	0.54	NA	down	NA	0	3.27e-07	-0.63	0.33	0.0752	NA	NA	no	core_ESR_down
347	YLL045C	2446	0.059124252	0.135289632	-0.008928372	0.004730844	9.37349113	0.020797821	9.25e-05	0.005253	0.009920503	0.009920503	RPL8B	RPL8B	YLL045C	protein biosynthesis || structural constituent of ribosome || YLL045C || 1082276	3.42	0.02	0.61	NA	down	NA	0	1.76e-08	-1.12	0.3	0.0218	NA	NA	no	core_ESR_down
348	YOR369C	5369	0.907314971	0.945845017	0.000662563	0.005690852	9.395308078	0.034727404	8e-05	0.014409092	0.009927308	0.014409092	RPS12	RPS12	YOR369C	protein biosynthesis || structural constituent of ribosome || YOR369C || 1083223	3.42	0.02	0.33	NA	down	NA	0.00034	0.000244	-0.68	0.34	0.0911	NA	NA	no	core_ESR_down
349	YGR158C	1139	0.002459817	0.012093712	-0.015823251	0.005225228	5.509891445	0.026077979	0.004101183	0.004278216	0.008113892	0.008113892	MTR3	MTR3	YGR158C	35S primary transcript processing* || 3'-5'-exoribonuclease activity || YGR158C || 1086769	3.45	0.019	0.52	NA	down	NA	0	8.22e-07	-0.91	0.32	0.0553	NA	down	no	core_ESR_down
350	YBR034C	2206	0.03792657	0.096226208	-0.017111644	0.008244003	6.954021321	0.068390307	0.001108438	0.029297747	0.008468474	0.029297747	HMT1	HMT1	YBR034C	mRNA-nucleus export* || protein-arginine N-methyltransferase activity || YBR034C || 1084459	3.46	0.0187	0.58	NA	down	NA	0	6.37e-08	-1.11	0.28	0.013	NA	NA	no	core_ESR_down
351	YJL069C	1407	0.005830768	0.023194605	-0.025943494	0.009409535	6.299065112	0.089988545	0.002076818	0.037534741	0.007975621	0.037534741	UTP18	UTP18	YJL069C	35S primary transcript processing || molecular function unknown || YJL069C || 1086043	3.46	0.0188	0.72	NA	down	NA	0	4.9e-11	-0.93	0.29	0.0181	NA	down	no	core_ESR_down
352	YDR412W	1601	0.010430302	0.036463711	-0.022437263	0.008760355	4.927118554	0.069227206	0.007905783	0.026428587	0.009522215	0.026428587	RRP17	YDR412W	YDR412W	rRNA processing || molecular function unknown || YDR412W || 1084125	3.47	0.0185	0.5	NA	down	NA	0	1.28e-06	-0.81	0.35	0.122	NA	NA	no	core_ESR_down
353	YOR224C	2320	0.046718576	0.112708565	-0.012166104	0.006117178	6.501614112	0.036268096	0.001580293	0.015160956	0.008126738	0.015160956	RPB8	RPB8	YOR224C	transcription from RNA polymerase II promoter* || DNA-directed RNA polymerase activity || YOR224C || 1081460	3.47	0.0185	0.51	NA	down	NA	0	9.03e-07	-0.77	0.34	0.0981	NA	NA	no	core_ESR_down
354	YER025W	2808	0.102796673	0.204897785	-0.00760486	0.004661429	8.244509425	0.014464205	0.000294753	0.00336007	0.009426534	0.009426534	GCD11	GCD11	YER025W	translational initiation || translation initiation factor activity || YER025W || 1083823	3.5	0.0178	0.51	NA	down	NA	0	1.01e-06	-0.91	0.32	0.0471	NA	NA	no	core_ESR_down
355	YKL056C	2102	0.031500354	0.083887732	0.010185484	0.004735906	9.489226111	0.029801289	7.9e-05	0.007961275	0.009955392	0.009955392	TMA19	YKL056C	YKL056C	biological process unknown || molecular function unknown || YKL056C || 1083851	3.5	0.0178	0.55	NA	down	NA	0	2.58e-07	-0.72	0.32	0.0596	NA	NA	no	core_ESR_down
356	YHR052W	1772	0.016085493	0.050807282	-0.022070038	0.00916922	6.321063064	0.076950076	0.001963898	0.035650184	0.007988108	0.035650184	CIC1	CIC1	YHR052W	ribosomal large subunit biogenesis* || protein binding, bridging || YHR052W || 1080769	3.51	0.0176	0.5	NA	down	NA	0	1.58e-06	-0.76	0.33	0.0812	NA	NA	no	core_ESR_down
357	YBR246W	4570	0.592013336	0.724721024	-0.002583033	0.004819803	6.101422034	0.007841129	0.002477492	0.000824106	0.007915588	0.007915588	RRT2	YBR246W	YBR246W	biological process unknown || molecular function unknown || YBR246W || 1084183	3.53	0.0168	0.54	NA	down	NA	0	3.29e-07	-0.86	0.31	0.0382	NA	NA	no	core_ESR_down
358	YCL059C	2812	0.103215072	0.205347102	-0.013546856	0.008313694	6.158990511	0.057362957	0.002592655	0.028329783	0.0079305	0.028329783	KRR1	KRR1	YCL059C	rRNA processing* || molecular function unknown || YCL059C || 1086531	3.54	0.0165	0.4	NA	down	NA	6e-05	3.8e-05	-0.69	0.4	0.344	NA	NA	TEL	core_ESR_down
359	YMR212C	388	6.06e-06	8.75e-05	-0.02090124	0.00461977	6.823464684	0.02671174	0.001181909	0.006526238	0.008366398	0.008366398	EFR3	EFR3	YMR212C	cellular morphogenesis || molecular function unknown || YMR212C || 1081673	3.54	0.0167	0.43	NA	down	NA	3e-05	1.47e-05	-1.13	0.35	0.131	NA	down	no	core_ESR_down
360	YBR084W	2050	0.028082442	0.076671917	-0.012506281	0.005694684	8.14444099	0.041719609	0.000328988	0.01417959	0.009369689	0.01417959	MIS1	MIS1	YBR084W	nucleobase, nucleoside, nucleotide and nucleic acid metabolism* || formate-tetrahydrofolate ligase activity* || YBR084W || 1085725	3.56	0.0159	0.47	NA	down	NA	0	3.66e-06	-1.07	0.37	0.217	NA	NA	no	core_ESR_down
361	YBR154C	1151	0.002564403	0.012459172	-0.02075661	0.006882994	6.247322427	0.042686214	0.002195787	0.018999556	0.007952097	0.018999556	RPB5	RPB5	YBR154C	transcription from RNA polymerase II promoter* || DNA-directed RNA polymerase activity || YBR154C || 1081110	3.56	0.0161	0.49	NA	down	NA	0	2.29e-06	-0.7	0.35	0.133	NA	down	no	core_ESR_down
362	YGR195W	1667	0.01218515	0.040873287	-0.01626847	0.0064899	5.364150911	0.036044182	0.005355258	0.013488246	0.008323395	0.013488246	SKI6	SKI6	YGR195W	35S primary transcript processing* || 3'-5'-exoribonuclease activity || YGR195W || 1084761	3.6	0.015	0.58	NA	down	NA	0	7.32e-08	-0.91	0.3	0.0277	NA	down	no	core_ESR_down
363	YHR170W	2890	0.116049661	0.224750849	-0.014911584	0.009488319	7.36894115	0.065651984	0.000697354	0.0395803	0.008846397	0.0395803	NMD3	NMD3	YHR170W	ribosomal large subunit assembly and maintenance* || protein binding* || YHR170W || 1086398	3.6	0.015	0.62	NA	down	NA	0	1.41e-08	-1.11	0.31	0.0463	NA	NA	no	core_ESR_down
364	YKL156W	425	1.15e-05	0.000151988	-0.02050784	0.004675597	7.018493297	0.042139144	0.000917548	0.008862925	0.008524344	0.008862925	RPS27A	RPS27A	YKL156W	protein biosynthesis || structural constituent of ribosome || YKL156W || 1085418	3.61	0.0149	0.6	NA	down	NA	0	2.58e-08	-0.85	0.34	0.0951	NA	down	no	core_ESR_down
365	YML063W	1270	0.003757999	0.016561826	-0.013754839	0.004746662	9.713393903	0.027544728	6.56e-05	0.00467943	0.010014471	0.010014471	RPS1B	RPS1B	YML063W	protein biosynthesis || structural constituent of ribosome || YML063W || 1082832	3.63	0.0145	0.48	NA	down	NA	0	2.84e-06	-1.16	0.33	0.0762	NA	down	no	core_ESR_down
366	YKL081W	4812	0.68177071	0.792825819	-0.001943966	0.004740826	9.579151772	0.019535128	7.48e-05	0.002701632	0.009980441	0.009980441	TEF4	TEF4	YKL081W	translational elongation || translation elongation factor activity || YKL081W || 1084711	3.64	0.0141	0.31	NA	down	NA	0.00056	0.000416	-1.39	0.49	0.746	NA	NA	no	core_ESR_down
367	YIL110W	1637	0.011486768	0.039273942	-0.018542232	0.007336105	5.876937709	0.055109817	0.003213796	0.020863997	0.007885078	0.020863997	MNI1	YIL110W	YIL110W	biological process unknown || S-adenosylmethionine-dependent methyltransferase activity || YIL110W || 1081596	3.65	0.0139	0.44	NA	down	NA	1e-05	1.12e-05	-0.79	0.37	0.222	NA	NA	no	core_ESR_down
368	YBR247C	2708	0.088762018	0.18338974	-0.019695892	0.011572446	6.377102172	0.09629872	0.00201705	0.057898004	0.008025413	0.057898004	ENP1	ENP1	YBR247C	rRNA processing* || snoRNA binding || YBR247C || 1081616	3.66	0.0139	0.63	NA	down	NA	0	7.22e-09	-1.12	0.33	0.0762	NA	NA	no	core_ESR_down
369	YLR061W	2650	0.07995885	0.168879126	-0.00953471	0.005445528	8.218725514	0.049418021	0.000269982	0.012996801	0.009412084	0.012996801	RPL22A	RPL22A	YLR061W	protein biosynthesis || structural constituent of ribosome || YLR061W || 1083318	3.66	0.0137	0.55	NA	down	NA	0	2.32e-07	-0.91	0.33	0.082	NA	NA	no	core_ESR_down
370	YNL209W	3570	0.254504291	0.399008547	0.005432533	0.004767567	10.68712402	0.014429374	2.84e-05	0.00532842	0.010140606	0.010140606	SSB2	SSB2	YNL209W	protein biosynthesis || ATPase activity* || YNL209W || 1086682	3.68	0.0134	0.33	NA	down	NA	0.00034	0.000245	-1.18	0.4	0.337	NA	NA	no	core_ESR_down
371	YGR264C	946	0.000995675	0.005884681	-0.015399814	0.004678312	8.478835992	0.038874754	0.000240307	0.005713506	0.009551525	0.009551525	MES1	MES1	YGR264C	methionyl-tRNA aminoacylation || methionine-tRNA ligase activity || YGR264C || 1081362	3.72	0.0125	0.52	NA	down	NA	0	6.61e-07	-0.93	0.32	0.0649	NA	down	no	core_ESR_down
372	YIL052C	1821	0.018119933	0.055662604	-0.011016932	0.004661953	8.278166348	0.033975245	0.000278282	0.007145793	0.00944519	0.00944519	RPL34B	RPL34B	YIL052C	protein biosynthesis* || structural constituent of ribosome || YIL052C || 1084447	3.73	0.0124	0.35	NA	down	NA	0.00027	0.000163	-0.84	0.37	0.202	NA	NA	no	core_ESR_down
373	YFL022C	4119	0.423594915	0.575591342	-0.003723206	0.004652845	8.199651546	0.012251347	0.000284208	0.002695364	0.009401307	0.009401307	FRS2	FRS2	YFL022C	phenylalanyl-tRNA aminoacylation || phenylalanine-tRNA ligase activity || YFL022C || 1083041	3.74	0.0121	0.43	NA	down	NA	3e-05	1.59e-05	-1.1	0.4	0.343	NA	NA	no	core_ESR_down
374	YJR003C	1245	0.003432193	0.015429707	-0.020656845	0.007059468	5.39095883	0.062759336	0.004888906	0.017407228	0.008274742	0.017407228	YJR003C	YJR003C	YJR003C	biological process unknown || molecular function unknown || YJR003C || 1083364	3.74	0.0121	0.42	NA	down	NA	4e-05	2.23e-05	-0.87	0.39	0.288	NA	down	no	core_ESR_down
375	YAL059W	2475	0.063015235	0.142442265	-0.027194178	0.014627729	5.382734475	0.136193439	0.005199906	0.090528201	0.008289128	0.090528201	ECM1	ECM1	YAL059W	cell wall organization and biogenesis* || molecular function unknown || YAL059W || 1086208	3.75	0.0119	0.34	NA	down	NA	0.00031	2e-04	-0.8	0.42	0.467	NA	NA	TEL	core_ESR_down
376	YOR272W	2425	0.057530287	0.132788378	-0.019412235	0.010220946	6.70260145	0.087095816	0.001469786	0.045267968	0.008288774	0.045267968	YTM1	YTM1	YOR272W	ribosomal large subunit biogenesis* || molecular function unknown || YOR272W || 1085233	3.75	0.0119	0.63	NA	down	NA	0	7.6e-09	-1.21	0.34	0.0915	NA	NA	no	core_ESR_down
377	YPR060C	3891	0.351300713	0.505327702	-0.0049447	0.005305077	5.535950009	0.021670121	0.004503056	0.003164443	0.0080882	0.0080882	ARO7	ARO7	YPR060C	aromatic amino acid family biosynthesis || chorismate mutase activity || YPR060C || 1082569	3.75	0.012	0.4	NA	down	NA	5e-05	3.36e-05	-0.63	0.4	0.37	NA	NA	no	core_ESR_down
378	YDR398W	1837	0.018535877	0.056462697	-0.020908392	0.008879294	6.536723434	0.080588471	0.001791022	0.033481987	0.008157267	0.033481987	UTP5	UTP5	YDR398W	processing of 20S pre-rRNA || snoRNA binding || YDR398W || 1086267	3.77	0.0116	0.58	NA	down	NA	0	6.58e-08	-1.01	0.34	0.114	NA	NA	no	core_ESR_down
379	YER118C	3098	0.149500255	0.269920298	0.006973738	0.004838509	6.069491642	0.009528026	0.002566988	0.000165411	0.00790692	0.00790692	SHO1	SHO1	YER118C	pseudohyphal growth* || osmosensor activity || YER118C || 1084673	3.77	0.0115	0.58	NA	down	NA	0	7.88e-08	-0.99	0.37	0.206	NA	NA	no	core_ESR_down
380	YDL084W	2277	0.043515959	0.106933587	-0.009448732	0.004680548	8.659287599	0.01311047	0.000161298	0.002522032	0.009639896	0.009639896	SUB2	SUB2	YDL084W	nuclear mRNA splicing, via spliceosome* || protein binding* || YDL084W || 1084324	3.83	0.0105	0.52	NA	down	NA	0	8.35e-07	-0.75	0.31	0.0442	NA	NA	no	core_ESR_down
